OrderID,OrderDate,CustomerLocation,ProductCategory,Brand,Quantity,UnitPrice,Discount,IsPromotion,FinalPrice
ORD01392,2024-07-11,Miami,Fashion,Puma,3,506.88,5,Yes,1444.61
ORD01393,2024-11-10,San Francisco,Home & Kitchen,LG,1,619.55,15,Yes,526.62
ORD01394,2024-07-31,Chicago,Fashion,LG,5,951.48,20,Yes,3805.92
ORD01395,2024-07-31,Houston,Electronics,Dell,4,674.52,25,No,2023.56
ORD01396,2025-01-18,Seattle,Fashion,Sony,3,47.6,10,Yes,128.52
ORD01397,2025-03-18,Miami,Fashion,Dell,2,804.83,15,No,1368.21
ORD01398,2024-10-14,Miami,Fashion,Samsung,1,592.13,0,Yes,592.13
ORD01399,2024-10-08,New York,Fashion,Samsung,2,803.95,25,Yes,1205.93
ORD01400,2025-05-21,San Francisco,Electronics,LG,2,997.72,0,No,1995.44
ORD01401,2024-10-24,Miami,Sports,Dell,4,193.72,10,Yes,697.39
ORD01402,2024-12-09,Los Angeles,Sports,LG,4,429.33,5,Yes,1631.45
ORD01403,2024-11-27,New York,Fashion,Dell,5,152.47,10,Yes,686.12
ORD01404,2025-05-23,Chicago,Home & Kitchen,Apple,4,404.74,20,Yes,1295.17
ORD01405,2024-12-26,Chicago,Sports,Apple,5,112.46,25,No,421.72
ORD01406,2024-09-13,Seattle,Home & Kitchen,Sony,5,499.23,20,No,1996.92
ORD01407,2024-07-24,Seattle,Beauty,LG,5,660.74,10,No,2973.33
ORD01408,2025-05-15,Phoenix,Sports,Adidas,1,526.1,20,No,420.88
ORD01409,2024-10-25,Phoenix,Electronics,Samsung,2,581.75,15,No,988.98
ORD01410,2024-09-10,Chicago,Sports,Puma,1,868.18,15,No,737.95
ORD01411,2024-12-22,Houston,Beauty,Apple,2,244.8,5,No,465.12
ORD01412,2025-02-27,Seattle,Electronics,Sony,3,975.26,15,Yes,2486.91
ORD01413,2025-04-07,Houston,Electronics,Apple,1,902.3,15,Yes,766.95
ORD01414,2024-08-08,Chicago,Electronics,Samsung,4,380.93,25,Yes,1142.79
ORD01415,2025-05-10,Seattle,Home & Kitchen,Samsung,4,582.87,20,Yes,1865.18
ORD01416,2024-08-19,San Francisco,Electronics,Puma,2,554.88,10,Yes,998.78
ORD01417,2024-12-04,San Francisco,Fashion,Dell,1,49.5,0,No,49.5
ORD01418,2025-04-03,Seattle,Electronics,Samsung,3,852.24,15,No,2173.21
ORD01419,2025-02-24,Houston,Home & Kitchen,LG,2,888.55,0,Yes,1777.1
ORD01420,2024-09-11,Phoenix,Sports,Dell,3,281.0,20,Yes,674.4
ORD01421,2024-07-12,Miami,Electronics,Puma,4,863.51,20,Yes,2763.23
ORD01422,2025-03-18,Miami,Fashion,Sony,4,286.29,5,Yes,1087.9
ORD01423,2025-04-03,Los Angeles,Electronics,LG,4,879.74,25,No,2639.22
ORD01424,2025-06-01,Seattle,Electronics,Samsung,1,983.79,25,No,737.84
ORD01425,2024-08-05,Miami,Electronics,Puma,2,719.2,15,Yes,1222.64
ORD01426,2024-12-23,Chicago,Fashion,Dell,3,557.61,20,No,1338.26
ORD01427,2024-09-14,Phoenix,Beauty,Sony,5,655.86,10,Yes,2951.37
ORD01428,2025-03-30,New York,Electronics,Puma,1,802.1,25,No,601.58
ORD01429,2024-10-11,Seattle,Beauty,Samsung,4,196.03,25,Yes,588.09
ORD01430,2025-01-05,Chicago,Sports,Apple,5,167.43,0,No,837.15
ORD01431,2024-07-23,Los Angeles,Sports,Apple,2,991.32,20,No,1586.11
ORD01432,2025-03-08,Houston,Fashion,LG,4,186.82,20,No,597.82
ORD01433,2025-06-08,Chicago,Electronics,Adidas,1,123.37,20,No,98.7
ORD01434,2024-11-03,Miami,Electronics,Nike,4,361.88,20,No,1158.02
ORD01435,2024-06-08,Miami,Sports,Nike,2,395.07,10,Yes,711.13
ORD01436,2025-04-30,Houston,Sports,Dell,5,938.56,10,No,4223.52
ORD01437,2025-05-04,New York,Electronics,Adidas,5,538.58,0,Yes,2692.9
ORD01438,2024-11-24,Miami,Fashion,Nike,4,938.86,5,Yes,3567.67
ORD01439,2024-08-24,New York,Sports,Nike,1,265.57,10,Yes,239.01
ORD01440,2025-02-10,Seattle,Fashion,Sony,4,597.69,15,Yes,2032.15
ORD01441,2024-08-05,Miami,Beauty,Puma,3,183.39,25,Yes,412.63
ORD01442,2024-12-02,Houston,Electronics,LG,2,999.31,15,No,1698.83
ORD01443,2024-10-09,Miami,Beauty,Adidas,3,87.78,15,No,223.84
ORD01444,2024-10-13,Los Angeles,Fashion,Nike,5,910.64,10,Yes,4097.88
ORD01445,2024-10-20,Phoenix,Beauty,LG,2,462.46,20,Yes,739.94
ORD01446,2025-05-07,Chicago,Beauty,Puma,1,724.23,15,Yes,615.6
ORD01447,2024-08-17,Los Angeles,Fashion,Puma,4,778.83,25,No,2336.49
ORD01448,2024-09-05,Seattle,Home & Kitchen,Apple,3,67.26,20,No,161.42
ORD01449,2025-05-09,Seattle,Beauty,Puma,5,609.68,25,No,2286.3
ORD01450,2024-06-16,Seattle,Electronics,Apple,3,745.83,5,No,2125.62
ORD01451,2024-08-28,Phoenix,Fashion,Samsung,4,577.46,10,No,2078.86
ORD01452,2025-03-30,Chicago,Electronics,LG,4,201.37,15,No,684.66
ORD01453,2025-01-31,San Francisco,Fashion,LG,1,859.14,15,No,730.27
ORD01454,2024-08-28,Phoenix,Home & Kitchen,Sony,4,484.39,5,Yes,1840.68
ORD01455,2024-09-12,Seattle,Electronics,Nike,1,139.02,0,Yes,139.02
ORD01456,2025-03-30,Seattle,Electronics,Nike,5,915.68,15,Yes,3891.64
ORD01457,2024-12-04,Chicago,Electronics,Sony,2,824.95,5,Yes,1567.4
ORD01458,2024-11-07,Seattle,Beauty,Sony,5,389.35,10,Yes,1752.08
ORD01459,2024-11-11,New York,Electronics,Adidas,1,584.74,15,No,497.03
ORD01460,2024-08-12,Phoenix,Fashion,Adidas,2,608.99,15,No,1035.28
ORD01461,2024-09-30,New York,Fashion,LG,3,856.02,20,Yes,2054.45
ORD01462,2025-04-20,Miami,Sports,Nike,2,146.68,25,Yes,220.02
ORD01463,2024-10-16,Los Angeles,Sports,Samsung,4,797.05,0,No,3188.2
ORD01464,2024-11-07,Los Angeles,Home & Kitchen,Sony,1,324.51,0,No,324.51
ORD01465,2024-09-25,Miami,Electronics,Puma,1,849.1,0,Yes,849.1
ORD01466,2024-10-01,Seattle,Home & Kitchen,Adidas,4,413.14,5,No,1569.93
ORD01467,2024-06-14,Miami,Beauty,Sony,5,411.07,0,Yes,2055.35
ORD01468,2024-06-29,Chicago,Home & Kitchen,Puma,3,827.61,5,No,2358.69
ORD01469,2024-12-30,Houston,Fashion,Samsung,5,756.33,0,No,3781.65
ORD01470,2024-10-18,San Francisco,Sports,LG,5,753.02,5,Yes,3576.84
ORD01471,2024-07-16,Houston,Home & Kitchen,Sony,5,22.29,25,Yes,83.59
ORD01472,2025-01-12,San Francisco,Beauty,LG,5,229.45,25,Yes,860.44
ORD01473,2024-09-28,Chicago,Sports,Apple,3,245.17,25,Yes,551.63
ORD01474,2024-10-27,Houston,Fashion,LG,2,946.11,20,No,1513.78
ORD01475,2024-08-11,San Francisco,Home & Kitchen,Apple,2,342.81,0,No,685.62
ORD01476,2024-07-17,Phoenix,Beauty,Apple,1,418.54,20,No,334.83
ORD01477,2024-12-18,San Francisco,Electronics,Samsung,3,873.21,5,No,2488.65
ORD01478,2025-06-07,Miami,Electronics,Dell,5,508.21,15,Yes,2159.89
ORD01479,2025-03-24,Phoenix,Fashion,LG,2,136.19,0,No,272.38
ORD01480,2025-05-04,New York,Beauty,Puma,2,842.16,15,No,1431.67
ORD01481,2025-01-07,Chicago,Sports,Nike,2,889.82,25,Yes,1334.73
ORD01482,2025-03-25,San Francisco,Home & Kitchen,Sony,4,253.67,0,No,1014.68
ORD01483,2024-10-14,Houston,Beauty,Apple,2,911.52,0,Yes,1823.04
ORD01484,2025-06-07,San Francisco,Beauty,Samsung,4,955.39,15,Yes,3248.33
ORD01485,2024-08-04,Phoenix,Fashion,Apple,1,791.58,25,No,593.69
ORD01486,2025-04-09,Chicago,Home & Kitchen,Puma,2,304.46,5,No,578.47
ORD01487,2025-02-06,Phoenix,Sports,Adidas,4,253.88,20,No,812.42
ORD01488,2025-04-29,Houston,Beauty,Apple,3,435.25,15,Yes,1109.89
ORD01489,2024-07-23,Chicago,Home & Kitchen,Nike,4,619.03,25,Yes,1857.09
ORD01490,2024-11-27,Seattle,Home & Kitchen,Samsung,2,901.06,0,Yes,1802.12
ORD01491,2024-12-30,New York,Sports,Sony,5,463.67,15,Yes,1970.6
ORD01492,2024-07-10,Phoenix,Fashion,Apple,5,807.85,10,No,3635.33
ORD01493,2024-12-31,Los Angeles,Sports,Dell,2,557.78,0,No,1115.56
ORD01494,2025-04-28,Chicago,Beauty,Nike,3,862.7,10,No,2329.29
ORD01495,2025-04-23,Phoenix,Sports,Sony,2,597.66,0,Yes,1195.32
ORD01496,2024-07-24,Phoenix,Electronics,Dell,4,437.69,5,No,1663.22
ORD01497,2025-01-23,Miami,Fashion,Dell,2,126.84,25,Yes,190.26
ORD01498,2024-08-27,Houston,Sports,LG,1,771.48,0,Yes,771.48
ORD01499,2024-08-01,Chicago,Fashion,Nike,2,228.73,5,Yes,434.59
ORD01500,2024-10-24,New York,Beauty,Apple,2,448.06,0,No,896.12
ORD01501,2025-06-01,Seattle,Home & Kitchen,LG,2,587.95,5,No,1117.11
ORD01502,2025-04-23,Seattle,Fashion,LG,1,22.6,15,No,19.21
ORD01503,2025-01-17,Phoenix,Home & Kitchen,Sony,3,911.11,5,No,2596.66
ORD01504,2025-02-04,San Francisco,Fashion,Apple,3,144.66,10,Yes,390.58
ORD01505,2024-08-13,New York,Electronics,Sony,2,294.46,0,No,588.92
ORD01506,2024-12-09,Houston,Sports,Samsung,5,331.45,20,Yes,1325.8
ORD01507,2025-01-07,San Francisco,Beauty,Apple,3,264.93,10,No,715.31
ORD01508,2024-09-30,New York,Beauty,Dell,3,159.46,25,Yes,358.78
ORD01509,2025-04-25,San Francisco,Beauty,Adidas,1,19.35,20,Yes,15.48
ORD01510,2025-03-12,Seattle,Fashion,Adidas,1,178.36,20,Yes,142.69
ORD01511,2025-01-13,Los Angeles,Electronics,Puma,3,43.49,15,Yes,110.9
ORD01512,2024-08-04,New York,Fashion,Puma,1,76.11,25,No,57.08
ORD01513,2024-08-27,Seattle,Home & Kitchen,Nike,4,436.48,10,No,1571.33
ORD01514,2025-01-15,San Francisco,Electronics,Adidas,1,415.24,25,No,311.43
ORD01515,2024-08-26,New York,Beauty,Samsung,4,432.87,5,Yes,1644.91
ORD01516,2024-08-25,Los Angeles,Fashion,Apple,5,382.0,15,No,1623.5
ORD01517,2025-02-13,Chicago,Sports,Apple,3,315.72,20,No,757.73
ORD01518,2024-11-29,Miami,Electronics,Puma,4,228.32,25,Yes,684.96
ORD01519,2025-01-02,Miami,Electronics,Adidas,1,903.15,15,Yes,767.68
ORD01520,2024-11-06,New York,Beauty,Adidas,5,676.75,15,No,2876.19
ORD01521,2024-07-31,Houston,Home & Kitchen,Nike,1,477.09,25,Yes,357.82
ORD01522,2024-12-11,Miami,Home & Kitchen,Dell,1,550.02,10,Yes,495.02
ORD01523,2024-09-04,Phoenix,Electronics,Adidas,4,992.59,25,No,2977.77
ORD01524,2024-06-13,Houston,Electronics,Adidas,5,18.05,5,No,85.74
ORD01525,2024-09-10,Seattle,Sports,Apple,5,472.29,10,No,2125.31
ORD01526,2024-12-28,San Francisco,Electronics,Dell,1,312.73,10,No,281.46
ORD01527,2025-04-08,Phoenix,Fashion,Dell,4,678.49,5,Yes,2578.26
ORD01528,2025-05-09,Los Angeles,Home & Kitchen,Samsung,2,696.14,5,Yes,1322.67
ORD01529,2025-04-19,Seattle,Beauty,Sony,1,10.91,5,Yes,10.36
ORD01530,2024-08-23,San Francisco,Electronics,Adidas,2,955.61,10,No,1720.1
ORD01531,2025-01-09,Phoenix,Sports,Samsung,5,292.21,15,No,1241.89
ORD01532,2025-02-16,Houston,Beauty,Adidas,4,43.6,10,No,156.96
ORD01533,2025-05-11,Phoenix,Sports,Puma,3,292.68,10,Yes,790.24
ORD01534,2024-11-27,Phoenix,Sports,Samsung,4,575.07,25,No,1725.21
ORD01535,2024-09-05,New York,Sports,Puma,3,936.66,0,No,2809.98
ORD01536,2025-04-12,Houston,Home & Kitchen,LG,4,368.9,0,Yes,1475.6
ORD01537,2024-07-25,San Francisco,Home & Kitchen,Apple,3,907.96,0,No,2723.88
ORD01538,2025-01-27,Chicago,Beauty,Dell,4,701.21,15,Yes,2384.11
ORD01539,2024-09-03,Houston,Sports,LG,1,532.2,5,No,505.59
ORD01540,2025-02-03,New York,Sports,Puma,1,480.74,20,No,384.59
ORD01541,2024-08-22,Chicago,Home & Kitchen,Nike,4,12.1,15,No,41.14
ORD01542,2024-11-17,Chicago,Fashion,Puma,4,379.28,25,Yes,1137.84
ORD01543,2025-03-18,Los Angeles,Fashion,Nike,1,391.43,10,Yes,352.29
ORD01544,2025-02-04,Houston,Home & Kitchen,LG,2,320.3,15,No,544.51
ORD01545,2024-12-05,San Francisco,Home & Kitchen,LG,3,834.28,10,No,2252.56
ORD01546,2024-09-27,Chicago,Fashion,Nike,1,588.16,5,Yes,558.75
ORD01547,2025-05-09,Phoenix,Sports,Dell,4,164.49,5,No,625.06
ORD01548,2024-12-07,Los Angeles,Beauty,Sony,3,701.57,25,Yes,1578.53
ORD01549,2025-03-10,Seattle,Electronics,Dell,2,997.55,10,Yes,1795.59
ORD01550,2025-04-29,Los Angeles,Fashion,LG,3,605.5,0,Yes,1816.5
ORD01551,2024-10-22,San Francisco,Beauty,Nike,4,684.8,20,No,2191.36
ORD01552,2025-01-27,Chicago,Electronics,Dell,4,87.4,25,No,262.2
ORD01553,2024-10-19,Chicago,Fashion,Apple,3,598.48,10,Yes,1615.9
ORD01554,2024-11-09,Miami,Fashion,Puma,3,204.67,20,No,491.21
ORD01555,2025-05-18,Chicago,Fashion,Apple,4,832.2,15,No,2829.48
ORD01556,2024-08-24,Phoenix,Fashion,Apple,1,659.78,20,No,527.82
ORD01557,2025-02-12,Houston,Beauty,Adidas,3,360.05,0,No,1080.15
ORD01558,2024-12-17,Houston,Fashion,Nike,3,215.1,15,Yes,548.5
ORD01559,2025-02-13,Seattle,Home & Kitchen,Apple,3,118.83,15,No,303.02
ORD01560,2025-01-23,Chicago,Home & Kitchen,Samsung,1,684.55,15,Yes,581.87
ORD01561,2024-07-30,New York,Beauty,Nike,2,559.87,20,No,895.79
ORD01562,2024-07-16,San Francisco,Fashion,Puma,3,516.51,10,No,1394.58
ORD01563,2024-10-01,New York,Electronics,Adidas,1,946.28,20,No,757.02
ORD01564,2025-02-20,Chicago,Sports,Sony,1,664.57,20,No,531.66
ORD01565,2025-06-06,Miami,Beauty,Adidas,4,11.16,10,No,40.18
ORD01566,2024-07-31,Chicago,Fashion,Puma,1,953.34,20,No,762.67
ORD01567,2025-06-04,Los Angeles,Electronics,Apple,2,742.1,0,Yes,1484.2
ORD01568,2025-02-20,New York,Beauty,Nike,4,982.13,10,No,3535.67
ORD01569,2024-10-29,San Francisco,Fashion,Dell,2,611.23,25,Yes,916.85
ORD01570,2024-09-06,Chicago,Beauty,Samsung,4,224.48,10,No,808.13
ORD01571,2025-04-05,Miami,Beauty,Adidas,4,656.89,15,Yes,2233.43
ORD01572,2025-03-18,San Francisco,Home & Kitchen,Apple,1,204.47,20,Yes,163.58
ORD01573,2025-02-19,Phoenix,Sports,Dell,5,317.76,25,Yes,1191.6
ORD01574,2025-03-24,New York,Sports,Apple,5,517.56,5,No,2458.41
ORD01575,2025-03-23,Seattle,Home & Kitchen,Sony,5,315.8,10,Yes,1421.1
ORD01576,2024-10-22,Los Angeles,Sports,Puma,5,846.29,25,Yes,3173.59
ORD01577,2024-12-31,San Francisco,Beauty,Adidas,4,412.69,5,Yes,1568.22
ORD01578,2025-06-08,Houston,Home & Kitchen,Apple,2,691.97,10,No,1245.55
ORD01579,2025-04-28,Miami,Fashion,Adidas,4,172.12,25,No,516.36
ORD01580,2024-07-19,Los Angeles,Sports,Dell,2,391.68,10,No,705.02
ORD01581,2024-11-07,Chicago,Sports,LG,3,585.73,25,Yes,1317.89
ORD01582,2024-06-08,Miami,Home & Kitchen,Nike,3,743.85,15,Yes,1896.82
ORD01583,2024-09-28,Chicago,Fashion,Puma,3,809.86,5,No,2308.1
ORD01584,2024-09-10,Phoenix,Electronics,Samsung,2,444.43,0,No,888.86
ORD01585,2024-09-22,Houston,Fashion,Puma,3,616.02,25,Yes,1386.05
ORD01586,2025-04-30,Miami,Home & Kitchen,Sony,2,230.46,20,Yes,368.74
ORD01587,2025-02-05,Seattle,Beauty,Dell,3,933.87,25,No,2101.21
ORD01588,2025-01-01,New York,Electronics,Nike,2,610.02,15,Yes,1037.03
ORD01589,2025-01-22,San Francisco,Fashion,Adidas,4,437.01,5,No,1660.64
ORD01590,2024-07-20,Seattle,Beauty,Nike,1,160.62,0,No,160.62
ORD01591,2024-11-19,Los Angeles,Electronics,LG,4,51.66,15,No,175.64
ORD01592,2024-07-31,Seattle,Fashion,Apple,2,342.58,10,Yes,616.64
ORD01593,2024-06-18,Chicago,Electronics,Dell,1,23.88,0,Yes,23.88
ORD01594,2025-06-05,Houston,Fashion,Samsung,3,91.45,10,No,246.92
ORD01595,2025-02-25,Seattle,Home & Kitchen,Sony,5,225.81,10,No,1016.14
ORD01596,2024-07-31,San Francisco,Home & Kitchen,Puma,1,161.31,10,No,145.18
ORD01597,2024-10-18,Chicago,Fashion,Samsung,2,223.04,20,Yes,356.86
ORD01598,2025-02-16,Seattle,Beauty,Samsung,1,910.39,15,No,773.83
ORD01599,2024-07-27,New York,Sports,Dell,2,420.19,15,Yes,714.32
ORD01600,2024-11-21,Chicago,Home & Kitchen,Adidas,1,464.38,15,Yes,394.72
ORD01601,2024-06-21,Seattle,Beauty,Dell,5,233.76,20,No,935.04
ORD01602,2024-10-29,Phoenix,Electronics,Adidas,3,962.01,5,No,2741.73
ORD01603,2024-09-25,New York,Sports,Adidas,5,45.34,15,No,192.7
ORD01604,2025-05-23,Houston,Sports,LG,4,626.06,20,No,2003.39
ORD01605,2024-12-11,Miami,Fashion,Apple,5,302.18,10,No,1359.81
ORD01606,2024-07-21,Chicago,Fashion,Dell,3,175.39,0,No,526.17
ORD01607,2025-03-28,Chicago,Electronics,Dell,3,558.56,25,Yes,1256.76
ORD01608,2024-07-02,Phoenix,Home & Kitchen,LG,2,72.9,20,No,116.64
ORD01609,2025-02-20,San Francisco,Sports,Sony,2,697.7,0,No,1395.4
ORD01610,2025-05-03,San Francisco,Beauty,Sony,5,717.05,20,No,2868.2
ORD01611,2024-07-15,San Francisco,Fashion,Sony,3,684.77,20,Yes,1643.45
ORD01612,2024-10-29,Seattle,Beauty,Dell,1,733.7,0,No,733.7
ORD01613,2024-06-19,Miami,Home & Kitchen,Dell,1,882.94,5,Yes,838.79
ORD01614,2025-04-15,San Francisco,Fashion,Dell,2,608.55,15,No,1034.53
ORD01615,2024-08-30,San Francisco,Electronics,Samsung,4,909.83,20,No,2911.46
ORD01616,2025-05-29,Chicago,Electronics,Apple,3,833.89,20,No,2001.34
ORD01617,2024-06-09,Chicago,Fashion,Samsung,2,329.44,15,No,560.05
ORD01618,2024-12-29,New York,Sports,Adidas,1,522.83,15,Yes,444.41
ORD01619,2025-04-12,New York,Electronics,LG,1,713.12,0,Yes,713.12
ORD01620,2025-04-03,Miami,Fashion,Apple,5,19.51,10,Yes,87.8
ORD01621,2025-04-18,Phoenix,Sports,Puma,3,731.08,15,No,1864.25
ORD01622,2025-01-22,San Francisco,Electronics,Puma,2,121.5,10,No,218.7
ORD01623,2024-08-22,New York,Fashion,Dell,3,400.56,0,No,1201.68
ORD01624,2024-09-01,San Francisco,Beauty,LG,5,283.74,0,No,1418.7
ORD01625,2024-06-15,Phoenix,Fashion,LG,3,141.89,0,Yes,425.67
ORD01626,2024-12-20,San Francisco,Fashion,Apple,2,639.88,20,Yes,1023.81
ORD01627,2024-12-15,Phoenix,Sports,Samsung,3,266.5,0,No,799.5
ORD01628,2024-09-18,Phoenix,Electronics,Sony,1,532.23,15,No,452.4
ORD01629,2025-01-13,Chicago,Home & Kitchen,Adidas,5,448.38,15,Yes,1905.62
ORD01630,2024-07-01,New York,Home & Kitchen,Adidas,4,775.6,15,No,2637.04
ORD01631,2025-05-21,Houston,Beauty,Sony,1,47.54,10,No,42.79
ORD01632,2025-04-14,Houston,Electronics,Samsung,1,593.29,25,No,444.97
ORD01633,2024-07-06,New York,Fashion,Adidas,4,743.79,25,No,2231.37
ORD01634,2024-08-24,Chicago,Home & Kitchen,Nike,4,266.15,5,Yes,1011.37
ORD01635,2025-04-25,Houston,Fashion,Dell,1,426.41,10,Yes,383.77
ORD01636,2025-03-03,Miami,Electronics,Puma,5,11.86,0,No,59.3
ORD01637,2025-01-21,Miami,Beauty,Puma,3,576.61,20,Yes,1383.86
ORD01638,2025-05-08,Houston,Fashion,Puma,4,506.63,25,Yes,1519.89
ORD01639,2024-07-24,Chicago,Home & Kitchen,LG,3,492.72,15,Yes,1256.44
ORD01640,2025-01-14,Los Angeles,Home & Kitchen,Apple,1,919.94,0,No,919.94
ORD01641,2024-10-17,Phoenix,Beauty,Nike,5,828.87,10,No,3729.92
ORD01642,2024-08-11,Chicago,Beauty,Sony,1,449.89,15,Yes,382.41
ORD01643,2025-05-04,Los Angeles,Sports,Samsung,3,719.07,15,Yes,1833.63
ORD01644,2024-11-13,New York,Home & Kitchen,Puma,4,369.66,5,No,1404.71
ORD01645,2025-02-08,New York,Electronics,Samsung,5,544.67,15,Yes,2314.85
ORD01646,2024-10-24,Los Angeles,Beauty,Dell,3,428.04,25,Yes,963.09
ORD01647,2024-10-30,San Francisco,Fashion,Nike,2,319.47,15,No,543.1
ORD01648,2025-01-19,Chicago,Beauty,Adidas,5,994.31,10,Yes,4474.39
ORD01649,2024-08-18,Phoenix,Home & Kitchen,Nike,2,350.89,15,Yes,596.51
ORD01650,2025-06-01,San Francisco,Sports,LG,4,509.86,15,No,1733.52
ORD01651,2024-10-29,New York,Home & Kitchen,Samsung,5,206.44,15,Yes,877.37
ORD01652,2024-10-12,Seattle,Home & Kitchen,LG,1,713.97,5,No,678.27
ORD01653,2025-05-28,Phoenix,Home & Kitchen,Sony,5,792.96,25,No,2973.6
ORD01654,2024-11-26,San Francisco,Beauty,LG,1,475.4,25,Yes,356.55
ORD01655,2025-02-25,Chicago,Beauty,Sony,4,287.48,10,No,1034.93
ORD01656,2025-06-04,Miami,Beauty,LG,1,857.75,10,Yes,771.98
ORD01657,2024-07-14,San Francisco,Fashion,Nike,2,403.34,5,No,766.35
ORD01658,2025-05-10,Chicago,Electronics,Apple,3,97.36,0,Yes,292.08
ORD01659,2024-12-08,Phoenix,Electronics,Samsung,3,103.13,20,Yes,247.51
ORD01660,2024-11-08,Seattle,Sports,Apple,4,145.98,10,No,525.53
ORD01661,2024-06-24,Phoenix,Beauty,Apple,1,95.05,15,No,80.79
ORD01662,2025-02-04,Miami,Home & Kitchen,LG,2,53.91,0,Yes,107.82
ORD01663,2025-03-11,Chicago,Beauty,Puma,4,617.13,25,Yes,1851.39
ORD01664,2024-11-11,Miami,Electronics,LG,5,111.62,0,No,558.1
ORD01665,2024-06-24,New York,Home & Kitchen,Puma,3,952.62,25,No,2143.39
ORD01666,2025-02-15,Los Angeles,Electronics,Samsung,5,251.57,25,Yes,943.39
ORD01667,2025-05-09,Miami,Fashion,Apple,5,632.17,25,No,2370.64
ORD01668,2025-03-02,Phoenix,Sports,Samsung,5,718.75,15,Yes,3054.69
ORD01669,2025-02-19,Miami,Fashion,Sony,4,334.42,20,No,1070.14
ORD01670,2025-04-30,Miami,Electronics,Apple,1,451.36,20,No,361.09
ORD01671,2025-05-01,Seattle,Beauty,Sony,2,572.68,25,No,859.02
ORD01672,2024-12-22,Los Angeles,Home & Kitchen,Adidas,3,661.08,15,Yes,1685.75
ORD01673,2024-06-30,Los Angeles,Fashion,Samsung,5,200.38,25,Yes,751.42
ORD01674,2025-02-08,Phoenix,Sports,Adidas,3,95.87,10,No,258.85
ORD01675,2025-02-14,Seattle,Electronics,Apple,4,193.29,10,Yes,695.84
ORD01676,2025-01-29,Chicago,Home & Kitchen,Samsung,4,702.05,20,No,2246.56
ORD01677,2024-10-15,Miami,Beauty,Puma,1,157.06,20,Yes,125.65
ORD01678,2024-07-21,Miami,Home & Kitchen,Nike,3,200.67,0,No,602.01
ORD01679,2024-09-10,Houston,Beauty,Samsung,4,66.28,20,Yes,212.1
ORD01680,2025-03-03,Seattle,Electronics,Nike,2,80.61,0,No,161.22
ORD01681,2025-04-07,Los Angeles,Beauty,Puma,4,240.48,20,No,769.54
ORD01682,2024-07-31,New York,Sports,LG,3,711.34,15,Yes,1813.92
ORD01683,2025-04-04,Miami,Fashion,Puma,3,999.21,5,No,2847.75
ORD01684,2025-04-05,New York,Fashion,Sony,4,352.2,15,Yes,1197.48
ORD01685,2025-04-16,San Francisco,Sports,Dell,1,934.81,5,No,888.07
ORD01686,2025-01-10,Chicago,Beauty,Sony,3,557.71,15,No,1422.16
ORD01687,2024-10-22,Seattle,Sports,Nike,5,450.86,0,Yes,2254.3
ORD01688,2024-10-21,Miami,Sports,Dell,1,168.58,15,Yes,143.29
ORD01689,2024-08-28,Los Angeles,Home & Kitchen,Adidas,3,480.2,15,No,1224.51
ORD01690,2024-09-07,Los Angeles,Beauty,Adidas,3,85.2,25,No,191.7
ORD01691,2024-08-17,Seattle,Fashion,LG,4,747.3,25,No,2241.9
ORD01692,2025-04-07,Chicago,Beauty,Puma,3,905.1,0,Yes,2715.3
ORD01693,2025-02-15,Chicago,Electronics,Apple,3,961.76,5,Yes,2741.02
ORD01694,2024-08-19,Los Angeles,Fashion,Nike,2,227.29,20,No,363.66
ORD01695,2024-12-12,San Francisco,Home & Kitchen,Puma,2,734.97,25,Yes,1102.45
ORD01696,2024-07-22,Los Angeles,Fashion,Dell,5,430.78,20,Yes,1723.12
ORD01697,2024-11-03,Seattle,Beauty,Dell,2,670.18,15,No,1139.31
ORD01698,2025-03-15,Chicago,Sports,Adidas,5,807.27,25,Yes,3027.26
ORD01699,2024-08-07,Miami,Sports,LG,4,364.8,10,Yes,1313.28
ORD01700,2025-03-22,Phoenix,Sports,Samsung,1,16.74,15,Yes,14.23
ORD01701,2025-04-22,Los Angeles,Beauty,LG,5,40.21,15,No,170.89
ORD01702,2024-06-23,Houston,Electronics,Adidas,2,428.94,20,Yes,686.3
ORD01703,2024-12-04,Phoenix,Fashion,Apple,4,840.15,20,No,2688.48
ORD01704,2025-05-12,Chicago,Beauty,LG,1,180.63,20,Yes,144.5
ORD01705,2025-04-22,Chicago,Sports,Samsung,5,130.71,5,No,620.87
ORD01706,2025-02-23,San Francisco,Electronics,Nike,5,204.34,20,Yes,817.36
ORD01707,2024-09-15,Seattle,Beauty,Sony,1,628.61,5,Yes,597.18
ORD01708,2024-09-08,New York,Home & Kitchen,Adidas,5,141.16,0,Yes,705.8
ORD01709,2025-06-02,New York,Home & Kitchen,Apple,2,420.65,5,Yes,799.23
ORD01710,2024-10-21,Miami,Beauty,Dell,4,654.21,15,No,2224.31
ORD01711,2025-04-08,New York,Beauty,Apple,3,176.67,0,No,530.01
ORD01712,2024-11-17,Phoenix,Fashion,Samsung,4,248.49,10,No,894.56
ORD01713,2024-09-12,New York,Electronics,Samsung,2,847.68,10,No,1525.82
ORD01714,2024-12-03,Chicago,Electronics,LG,3,943.02,25,No,2121.8
